*HDR 0000063 Manual_Approval_Types_20120709.csv 20120709
"20102289220","RB1 ISC"
"20102289244","RB1 ISC"
"20102289245","RB1 ISC"
"20102289246","RB1 ISC"
"20102289254","RB1 ISC"
"20102289256","RB1 ISC"
"20102289260","RB1 ISC"
"20102289262","RB1 ISC"
"20102289263","RB1 ISC"
"20102289268","RB1 ISC"
"20102289269","RB1 ISC"
"20102289278","RB1 ISC"
"20102289284","RB1 ISC"
"20102289291","RB1 ISC"
"20102289299","RB1 ISC"
"20102290145","RB1 ISC"
"20102290219","RB1 ISC"
"20102290236","RB1 ISC"
"20102290254","RB1 ISC"
"20102290280","RB1 ISC"
"20102290283","RB1 ISC"
"20102290290","RB1 ISC"
"20102290297","RB1 ISC"
"20102290300","RB1 ISC"
"20102290320","RB1 ISC"
"20102290476","RB1 ISC"
"20102290499","RB1 ISC"
"20102290518","RB1 ISC"
"20102290545","RB1 ISC"
"20102290546","RB1 ISC"
"20102290561","RB1 ISC"
"20102290646","RB1 ISC"
"20102290699","RB1 ISC"
"20102290703","RB1 ISC"
"20102290762","RB1 ISC"
"20102290766","RB1 ISC"
"20102290796","RB1 ISC"
"20102290823","RB1 ISC"
"20102290825","RB1 ISC"
"20102290826","RB1 ISC"
"20102290827","RB1 ISC"
"20102290875","RB1 ISC"
"20102290889","RB1 ISC"
"20102291067","RB1 ISC"
"20102291143","RB1 ISC"
"20102291146","RB1 ISC"
"20102291162","RB1 ISC"
"20102291170","RB1 ISC"
"20102291181","RB1 ISC"
"20102291250","RB1 ISC"
"20102291273","RB1 ISC"
"20102291341","RB1 ISC"
"20102291417","RB1 ISC"
"20102291596","BN1 ISC"
"20102291604","RB1 ISC"
"20102291605","RB1 ISC"
"20102291717","RB1 ISC"
"20102291720","RB1 ISC"
"20102291923","RB1 ISC"
"20102291935","RB1 ISC"
"20102291962","RB1 ISC"
"20102291964","RB1 ISC"
"20102291969","RB1 ISC"
"20102291970","RB1 ISC"
"20102291999","RB1 ISC"
"20102292000","RB1 ISC"
"20102292008","RB1 ISC"
"20102292025","RB1 ISC"
"20102292028","RB1 ISC"
"20102292038","RB1 ISC"
"20102292055","RB1 ISC"
"20102292060","RB1 ISC"
"20102292062","RB1 ISC"
"20102292063","RB1 ISC"
